time,x,y,yaw,v,a,phi
7.999999999999979572e+00,1.349936181560286608e+00,2.601408763122701640e+00,-4.556213330717486243e-01,3.971773678673228836e-01,-2.327221536740080310e-03,-1.152135628652465327e-01
8.049999999999979394e+00,1.367769203145760892e+00,2.592670456936887469e+00,-4.581748762254432839e-01,3.970610067904858931e-01,9.372469785881059256e-04,-1.092143391777303657e-01
8.099999999999980105e+00,1.385574634985607512e+00,2.583889215294598696e+00,-4.605936538388621937e-01,3.971078691394153148e-01,-2.428954043257989734e-03,-1.142141214625424644e-01
8.149999999999980815e+00,1.403360873828618294e+00,2.575063890532840905e+00,-4.631244082266424145e-01,3.969864214372524347e-01,1.057707205733058589e-03,-1.052644175815086597e-01
8.199999999999981526e+00,1.421119288281772919e+00,2.566196294290122193e+00,-4.654546070586028095e-01,3.970393067975390711e-01,-2.412811584070194935e-03,-1.102248720992132919e-01
8.249999999999982236e+00,1.438859354243168465e+00,2.557286154698565905e+00,-4.678958130607702159e-01,3.969186662183355474e-01,-2.479385692243313202e-03,-1.145439723263943221e-01
8.299999999999982947e+00,1.456572232177008708e+00,2.548335455045341202e+00,-4.704327312115834103e-01,3.967946969337233787e-01,-2.249185657106387865e-03,-1.269867679782514802e-01
8.349999999999983658e+00,1.474256820804329404e+00,2.539342657712516438e+00,-4.732471911618266747e-01,3.966822376508680748e-01,-2.186690074700504277e-03,-1.273636977298570061e-01
8.399999999999984368e+00,1.491911024594807511e+00,2.530302686324645833e+00,-4.760692959922120382e-01,3.965729031471330601e-01,-2.044757386283411419e-03,-1.254378667095014110e-01
8.449999999999985079e+00,1.509534787528055588e+00,2.521215434328083038e+00,-4.788475082050291931e-01,3.964706652778188789e-01,-1.908804944416449181e-03,-1.230848406709518922e-01
8.499999999999985789e+00,1.527128699224093777e+00,2.512081610249604413e+00,-4.815723674774632368e-01,3.963752250305980773e-01,-1.780738033938657899e-03,-1.208226292939532653e-01
8.549999999999986500e+00,1.544693427968979016e+00,2.502902089474327241e+00,-4.842460066739647240e-01,3.962861881289011512e-01,-1.640996355140426433e-03,-1.341946644990426318e-01
8.599999999999987210e+00,1.562229611237599736e+00,2.493677712334179564e+00,-4.872182861654295594e-01,3.962041383111441495e-01,-1.582548173785072298e-03,-1.337368806229191076e-01
8.649999999999987921e+00,1.579734674539162720e+00,2.484403174240804812e+00,-4.901796907925423108e-01,3.961250109024548882e-01,2.552352925984404525e-03,-1.169744957865616330e-01
8.699999999999988631e+00,1.597208704960923820e+00,2.475078699913769498e+00,-4.927657479017135689e-01,3.962526285487540934e-01,-1.491033055545532265e-03,-1.218726944812434793e-01
8.749999999999989342e+00,1.614664185091057691e+00,2.465706049407855982e+00,-4.954620200927762341e-01,3.961780768959768384e-01,2.515833453323197428e-03,-1.118247356919768870e-01
8.799999999999990052e+00,1.632091051247651192e+00,2.456288140537376208e+00,-4.979335812793438398e-01,3.963038685686430251e-01,-1.517492943831306573e-03,-1.325199497775740309e-01
8.849999999999990763e+00,1.649500113111123101e+00,2.446824184935198598e+00,-5.008684577836074459e-01,3.962279939214514712e-01,2.445625051272149603e-03,-1.254467704429772790e-01
8.899999999999991473e+00,1.666877996764564385e+00,2.437310998421469144e+00,-5.036444528284972355e-01,3.963502751740150543e-01,2.175577633107204402e-03,-1.178068816313014300e-01
8.949999999999992184e+00,1.684234759811445103e+00,2.427746656932860070e+00,-5.062505641561015901e-01,3.964590540556703901e-01,-1.839584350998323082e-03,-1.273140507414624867e-01
8.999999999999992895e+00,1.701571294936478518e+00,2.418134476966001589e+00,-5.090699697733159779e-01,3.963670748381204478e-01,2.219366274786589710e-03,-1.179887613199051416e-01
9.049999999999993605e+00,1.718876644754665062e+00,2.408475697917410230e+00,-5.116802528154563712e-01,3.964780431518598047e-01,-1.812830310118432970e-03,-1.387932080645244148e-01
9.099999999999994316e+00,1.736161561290019417e+00,2.398769063221510400e+00,-5.147571723453950865e-01,3.963874016363538866e-01,2.194295287089981748e-03,-1.317376883384517028e-01
9.149999999999995026e+00,1.753412584742308766e+00,2.389011521508116687e+00,-5.176751365978901065e-01,3.964971164007083937e-01,-1.881415991549449749e-03,-1.361738612502803036e-01
9.199999999999995737e+00,1.770639829588065650e+00,2.379200968857550613e+00,-5.206934016604188864e-01,3.964030456011309322e-01,2.171565657835029806e-03,-1.265562167271712390e-01
9.249999999999996447e+00,1.787833304960407155e+00,2.369340804506723686e+00,-5.234954478349832518e-01,3.965116238840226681e-01,-1.867226203050708451e-03,-1.306187305964247314e-01
9.299999999999997158e+00,1.805003786094199203e+00,2.359429788044122400e+00,-5.263892485940249166e-01,3.964182625738701393e-01,2.168802724319826396e-03,-1.382539656018947349e-01
9.349999999999997868e+00,1.822141478733062536e+00,2.349471470501933723e+00,-5.294535974936122047e-01,3.965267027100861097e-01,-1.835300315700356694e-03,-1.444187602214307975e-01
9.399999999999998579e+00,1.839253254839678053e+00,2.339457945479126000e+00,-5.326573403768335435e-01,3.964349376943011038e-01,-1.702352422704468942e-03,-1.472813622339902984e-01
9.449999999999999289e+00,1.856328909826840290e+00,2.329391980233750381e+00,-5.359247486937575022e-01,3.963498200731658816e-01,-1.507467763360813111e-03,-1.442318343363442890e-01
9.500000000000000000e+00,1.873367924911707227e+00,2.319272448889969862e+00,-5.391228595087798059e-01,3.962744466849978386e-01,-1.348627346694326705e-03,-1.411909700163182790e-01
9.550000000000000711e+00,1.890371255413622942e+00,2.309100411504009465e+00,-5.422520345331982572e-01,3.962070153176631138e-01,-1.153482558934767989e-03,-1.552674783890609644e-01
9.600000000000001421e+00,1.907339784723800946e+00,2.298876957561385215e+00,-5.456974366066171811e-01,3.961493411897163974e-01,-1.032971633986588854e-03,-1.543359712256311966e-01
9.650000000000002132e+00,1.924270524586590536e+00,2.288596597693600465e+00,-5.491213370292998830e-01,3.960976926080170823e-01,-9.130511465943843196e-04,-1.513991310374410149e-01
9.700000000000002842e+00,1.941163763580132429e+00,2.278259676898191088e+00,-5.524786305163496003e-01,3.960520400506873373e-01,-8.043088163592086379e-04,-1.482505443303043791e-01
9.750000000000003553e+00,1.958020260323701800e+00,2.267867296824078505e+00,-5.557646802940979791e-01,3.960118246098693895e-01,-7.065381359279672771e-04,-1.451100939423843328e-01
9.800000000000004263e+00,1.974840808095999156e+00,2.257420642540674649e+00,-5.589797962638578532e-01,3.959764977030729716e-01,-5.804140590176827931e-04,-1.594947164418767105e-01
9.850000000000004974e+00,1.991626184282911938e+00,2.246920899063008292e+00,-5.625185295533153829e-01,3.959474770001220612e-01,-5.254854597474096448e-04,-1.587168237785868685e-01
9.900000000000005684e+00,2.008373072205310361e+00,2.236362596345642828e+00,-5.660394515381720337e-01,3.959212027271347134e-01,-4.650049719858199374e-04,-1.559149476412583779e-01
9.950000000000006395e+00,2.025081572623946613e+00,2.225746099245248466e+00,-5.694969600936213849e-01,3.958979524785354309e-01,-3.905123751588803383e-04,-1.526454047789618240e-01
1.000000000000000711e+01,2.041752287580707481e+00,2.215072522770037633e+00,-5.728806149373975032e-01,3.958784268597774769e-01,-3.317408986598754830e-04,-1.494709115591356385e-01
1.005000000000000782e+01,2.058385971064360831e+00,2.204343128756484749e+00,-5.761926677398819807e-01,3.958618398148444628e-01,-2.382917343874173461e-04,-1.636412308185268283e-01
1.010000000000000853e+01,2.074983331612752835e+00,2.193559153915051407e+00,-5.798239905276343364e-01,3.958499252281250658e-01,-1.728424334038864384e-04,-1.622668742895548855e-01
1.015000000000000924e+01,2.091540924360360432e+00,2.182715306320117676e+00,-5.834241626265632696e-01,3.958412831064548887e-01,-1.314673313188127377e-04,-1.592346924873709879e-01
1.020000000000000995e+01,2.108059009543776785e+00,2.171812156986011377e+00,-5.869558215846621962e-01,3.958347097398889347e-01,-9.678911570172241130e-05,-1.560386937782329564e-01
1.025000000000001066e+01,2.124538211931199072e+00,2.160850921551009662e+00,-5.904153633852635696e-01,3.958298702841038241e-01,-8.615990483889514849e-05,-1.528349971780176564e-01
1.030000000000001137e+01,2.140979193918003620e+00,2.149832876042282237e+00,-5.938027043855936826e-01,3.958255622888618985e-01,-1.277639425070959452e-05,-1.665655527929575941e-01
1.035000000000001208e+01,2.157382581248996622e+00,2.138759323158376802e+00,-5.974997864878762721e-01,3.958249234691493812e-01,1.264044839301484407e-05,-1.651281965320272049e-01
1.040000000000001279e+01,2.173744890328001222e+00,2.127625219391053868e+00,-6.011643691863617356e-01,3.958255554915690588e-01,5.164054561918984387e-05,-1.618861525182409278e-01
1.045000000000001350e+01,2.190066313849074131e+00,2.116431211610267926e+00,-6.047557236213315646e-01,3.958281375188500428e-01,5.065017810540462222e-05,-1.587609918193134129e-01
1.050000000000001421e+01,2.206347536755820737e+00,2.105178586725827028e+00,-6.082765805586936025e-01,3.958306700277552936e-01,6.840976749564447318e-05,-1.555344423842581203e-01
1.055000000000001492e+01,2.222589143860747019e+00,2.093868635488719043e+00,-6.117247247317256775e-01,3.958340905161300549e-01,1.548314168212055033e-04,-1.686595347329393757e-01
1.060000000000001563e+01,2.238791796157328040e+00,2.082502649979625531e+00,-6.154692531105857567e-01,3.958418320869711016e-01,1.960089898049612034e-04,-1.669128437006493493e-01
1.065000000000001634e+01,2.254952090756165539e+00,2.071075849528331236e+00,-6.191743408557746076e-01,3.958516325364613286e-01,2.333545985308653481e-04,-1.635992903586637182e-01
1.070000000000001705e+01,2.271070336285720082e+00,2.059588967945262361e+00,-6.228046225255136070e-01,3.958633002663878853e-01,3.121219868810914434e-04,-1.598384779698774349e-01
1.075000000000001776e+01,2.287147248933754984e+00,2.048043308113448813e+00,-6.263501004010757489e-01,3.958789063657319196e-01,3.658419064324038494e-04,-1.561867527221573737e-01
1.080000000000001847e+01,2.303183757921025254e+00,2.036440263221502622e+00,-6.298133654422547467e-01,3.958971984610535344e-01,3.981688700055100848e-04,-1.684670231248269756e-01
1.085000000000001918e+01,2.319180725522752784e+00,2.024781210647534024e+00,-6.335541340327702775e-01,3.959171069045537839e-01,4.092474075861711469e-04,-1.665497279389469287e-01
1.090000000000001990e+01,2.335134769722193582e+00,2.013061809530946711e+00,-6.372517132668480411e-01,3.959375692749330655e-01,4.086769083191904399e-04,-1.633438687360014296e-01
1.095000000000002061e+01,2.351046193858846056e+00,2.001282888576465968e+00,-6.408770118007348637e-01,3.959580031203490114e-01,4.114210536204303921e-04,-1.599973677598773292e-01
1.100000000000002132e+01,2.366915630383647162e+00,1.989445750621160247e+00,-6.444269240017033162e-01,3.959785741730300068e-01,4.393949233079645503e-04,-1.564938648129955978e-01
1.105000000000002203e+01,2.382743768474422374e+00,1.977551734369715986e+00,-6.478979849298279747e-01,3.960005439191954246e-01,4.845759776912346136e-04,-1.675267887071568151e-01
1.110000000000002274e+01,2.398531402325727147e+00,1.965602186498022874e+00,-6.516184498677684012e-01,3.960247727180800092e-01,5.330153415577824558e-04,-1.650951132150759171e-01
1.115000000000002345e+01,2.414275432360624585e+00,1.953593249418653199e+00,-6.552841347004323413e-01,3.960514234851578719e-01,5.657124967113668149e-04,-1.615630413304915414e-01
1.120000000000002416e+01,2.429976392273620167e+00,1.941525868471569050e+00,-6.588702398476699029e-01,3.960797091099934608e-01,5.946430420190538775e-04,-1.579493206335050859e-01
1.125000000000002487e+01,2.445635094674317056e+00,1.929401394089227617e+00,-6.623750186631326420e-01,3.961094412620944083e-01,6.203574452960035042e-04,-1.543797791670645791e-01
1.130000000000002558e+01,2.461252379629911502e+00,1.917221199745204219e+00,-6.657995616130801819e-01,3.961404591343591908e-01,6.574542536197760297e-04,-1.639538155792878704e-01
1.135000000000002629e+01,2.476829081151294520e+00,1.904986636895568353e+00,-6.694405074589966365e-01,3.961733318470401777e-01,7.000814013832353183e-04,-1.612747471887738815e-01
1.140000000000002700e+01,2.492362423032338015e+00,1.892694421384376602e+00,-6.730212029488343850e-01,3.962083359171093555e-01,7.271285961254989614e-04,-1.577188499939366495e-01
1.145000000000002771e+01,2.507853019305030351e+00,1.880345573634810696e+00,-6.765219184129795948e-01,3.962446923469156168e-01,7.621572600128063849e-04,-1.540806666953912774e-01
1.150000000000002842e+01,2.523301708400543575e+00,1.867941435383286386e+00,-6.799408869844757453e-01,3.962828002099162417e-01,9.066673975659470669e-04,-1.497012677371881151e-01
1.155000000000002913e+01,2.538709379579944692e+00,1.855483353139899982e+00,-6.832615095596485943e-01,3.963281335797945171e-01,9.639646152644979751e-04,-1.573454827122288957e-01
1.160000000000002984e+01,2.554077355141401995e+00,1.842972745608306928e+00,-6.867548551784437016e-01,3.963763318105577582e-01,9.263371116333969212e-04,-1.548095257452327678e-01
1.165000000000003055e+01,2.569403396747492074e+00,1.830407000913407911e+00,-6.901913987498757841e-01,3.964226486661394100e-01,3.288892023768260654e-03,-1.627373279455729960e-01
1.170000000000003126e+01,2.584687951012867302e+00,1.817787187450147446e+00,-6.938074191682518377e-01,3.965870932673278282e-01,4.607988014558505804e-04,-1.454791838165293005e-01
1.175000000000003197e+01,2.599933093336405765e+00,1.805106929491389955e+00,-6.970355117252363675e-01,3.966101332074006280e-01,2.551879581132329711e-03,-1.549214112690552314e-01
1.180000000000003268e+01,2.615138106545231267e+00,1.792376785433822617e+00,-7.004766076894721749e-01,3.967377271864572230e-01,2.375605146804533191e-03,-1.595416191286382346e-01
1.185000000000003340e+01,2.630304101674430850e+00,1.779590282699541115e+00,-7.040232044177416881e-01,3.968565074437974682e-01,1.989147911367014545e-03,-1.542261912120865830e-01
1.190000000000003411e+01,2.645429179926471974e+00,1.766746228564617383e+00,-7.074507379233366811e-01,3.969559648393657936e-01,1.624331139776025949e-03,-1.494885185661041782e-01
1.195000000000003482e+01,2.660513925480283870e+00,1.753847176404453645e+00,-7.107722028691223493e-01,3.970371813963545771e-01,-1.665397795924174976e-03,-1.432065277193627084e-01
1.200000000000003553e+01,2.675558821687031408e+00,1.740895442672782734e+00,-7.139527704702536282e-01,3.969539115065583434e-01,-1.307744916813561491e-03,-1.411245810161854686e-01
1.205000000000003624e+01,2.690559301318043772e+00,1.727898649587929825e+00,-7.170858172373899553e-01,3.968885242607176900e-01,-1.009619813860901643e-03,-1.460010032469786223e-01
1.210000000000003695e+01,2.705516523635799864e+00,1.714857071759237517e+00,-7.203281170201835115e-01,3.968380432700246430e-01,-7.075664189261578370e-04,-1.427800764121938681e-01
1.215000000000003766e+01,2.720429485655084356e+00,1.701768731708744653e+00,-7.234974927007159495e-01,3.968026649490783431e-01,-4.619762992690497642e-04,-1.392345418950282077e-01
1.220000000000003837e+01,2.735299565183671788e+00,1.688634363734220489e+00,-7.265868509860501367e-01,3.967795661341149138e-01,-2.365760511826759966e-04,-1.357005571222207052e-01
1.225000000000003908e+01,2.750128133791262197e+00,1.675454886760382456e+00,-7.295966377640716871e-01,3.967677373315557920e-01,-2.676888861281054386e-05,-1.322235881138408009e-01
1.230000000000003979e+01,2.764916526993515866e+00,1.662231232955040161e+00,-7.325283010912249093e-01,3.967663988871251712e-01,1.816844597468014375e-04,-1.357662561612477115e-01
1.235000000000004050e+01,2.779666039644170805e+00,1.648964326202416508e+00,-7.355394631764703428e-01,3.967754831101125146e-01,3.900884784783488165e-04,-1.325928926039384725e-01
1.240000000000004121e+01,2.794375873464448823e+00,1.635652761719870840e+00,-7.384794687510705113e-01,3.967949875340364141e-01,5.624309623712138006e-04,-1.292024807554109089e-01
1.245000000000004192e+01,2.809047228863394974e+00,1.622297351352227412e+00,-7.413435846092357728e-01,3.968231090821549567e-01,7.211765921605558551e-04,-1.258529661167870350e-01
1.250000000000004263e+01,2.823681309765482261e+00,1.608899025863375076e+00,-7.441328468232648596e-01,3.968591679117630111e-01,8.701704169004626909e-04,-1.225542303760304153e-01
1.255000000000004334e+01,2.838279288726523575e+00,1.595458713064111800e+00,-7.468484991773156612e-01,3.969026764326080148e-01,-1.207455844852113472e-03,-1.296188369844998856e-01
1.260000000000004405e+01,2.852842311087341542e+00,1.581977329006206689e+00,-7.497227285478961223e-01,3.968423036403654347e-01,1.740821454651600691e-03,-1.235361430179107434e-01
1.265000000000004476e+01,2.867364315482118897e+00,1.568456200234741527e+00,-7.524602446207290241e-01,3.969293447130980423e-01,1.454813795512707253e-03,-1.187868953769041364e-01
1.270000000000004547e+01,2.881852428243104836e+00,1.554892393602351097e+00,-7.550920796616060748e-01,3.970020854028736834e-01,1.536376087552448252e-03,-1.156223995451002573e-01
1.275000000000004619e+01,2.896307441686595041e+00,1.541288011003934644e+00,-7.576536342476564156e-01,3.970789042072512820e-01,1.625671796984091977e-03,-1.126825607003223706e-01
1.280000000000004690e+01,2.910730349628702029e+00,1.527644006206603899e+00,-7.601499792949402146e-01,3.971601877971004946e-01,1.709979995504088161e-03,-1.144273269182229658e-01
1.285000000000004761e+01,2.925122097966200929e+00,1.513961239062576958e+00,-7.626858333905908172e-01,3.972456867968757188e-01,1.769210801050922219e-03,-1.119468108850981275e-01
1.290000000000004832e+01,2.939482193282807021e+00,1.500239067161059481e+00,-7.651667829848287639e-01,3.973341473369282895e-01,1.796046394915546806e-03,-1.095178569164452775e-01
1.295000000000004903e+01,2.953811390606286391e+00,1.486478247212208226e+00,-7.675940051564170696e-01,3.974239496566740470e-01,1.766780978786327509e-03,-1.073615214784084115e-01
1.300000000000004974e+01,2.968110376199056155e+00,1.472679569724146820e+00,-7.699736016546828710e-01,3.975122887056133369e-01,1.702646379421077823e-03,-1.054426443427931986e-01
1.305000000000005045e+01,2.982379657112803173e+00,1.458843830806961339e+00,-7.723108671545265702e-01,3.975974210245843965e-01,1.626196045923743649e-03,-1.070470044012976907e-01
1.310000000000005116e+01,2.996619610299925629e+00,1.444971808378992639e+00,-7.746844745746080951e-01,3.976787308268805998e-01,1.508079449680432057e-03,-1.054551012823520262e-01
1.315000000000005187e+01,3.010829502037662309e+00,1.431063181229557779e+00,-7.770229970069305603e-01,3.977541347993646115e-01,1.352636496299763815e-03,-1.039364787985790628e-01
1.320000000000005258e+01,3.025009517480631072e+00,1.417118718478625139e+00,-7.793280346155262439e-01,3.978217666241796180e-01,1.125838194155229319e-03,-1.027015931417431943e-01
1.325000000000005329e+01,3.039159758386910326e+00,1.403139230745012567e+00,-7.816058782613116707e-01,3.978780585338873577e-01,8.621703753107760491e-04,-1.016871872201224047e-01
1.330000000000005400e+01,3.053280117276372163e+00,1.389125564611928709e+00,-7.838613856341049013e-01,3.979211670526529021e-01,6.439737304012411664e-04,-1.029981870134883126e-01
1.335000000000005471e+01,3.067370358804744512e+00,1.375078563805938181e+00,-7.861464249966596540e-01,3.979533657391729484e-01,4.040015965344328770e-04,-1.019551540618141294e-01
1.340000000000005542e+01,3.081429603169212772e+00,1.360998263696991506e+00,-7.884083454724466478e-01,3.979735658189996750e-01,1.708375989070417080e-04,-1.008756212587214318e-01
1.345000000000005613e+01,3.095457675103812090e+00,1.346885482414606816e+00,-7.906462654980579430e-01,3.979821076989450424e-01,-4.053025369624473691e-05,-9.977729103985527592e-02
1.350000000000005684e+01,3.109454429072619597e+00,1.332741039213903855e+00,-7.928597032650053222e-01,3.979800811862602150e-01,-2.631806274305373869e-04,-9.874394670104839900e-02
1.355000000000005755e+01,3.123419769823588155e+00,1.318565721924266576e+00,-7.950500559177867688e-01,3.979669221548887137e-01,-4.528263731368108148e-04,-9.923816618801697964e-02
1.360000000000005826e+01,3.137353567425246847e+00,1.304360319352723563e+00,-7.972513707595150212e-01,3.979442808362319006e-01,-6.450747139473511464e-04,-9.817392712035727387e-02
1.365000000000005898e+01,3.151255269781457979e+00,1.290125088472088732e+00,-7.994288014169607104e-01,3.979120271005345266e-01,-8.102755544945718438e-04,-9.703085883301465486e-02
1.370000000000005969e+01,3.165124818748311863e+00,1.275860777597245255e+00,-8.015805444110242206e-01,3.978715133228097889e-01,-9.652301299649061056e-04,-9.586761489283165960e-02
1.375000000000006040e+01,3.178962233487358180e+00,1.261568111431547567e+00,-8.037061153289408733e-01,3.978232518163115627e-01,-1.101558284874831718e-03,-9.467205608290645003e-02
1.380000000000006111e+01,3.192767562135848447e+00,1.247247802422261742e+00,-8.058047637329830426e-01,3.977681739020678120e-01,-1.215245932458497782e-03,-9.343974742887706242e-02
1.385000000000006182e+01,3.206540899953274959e+00,1.232900539066816403e+00,-8.078756474021830947e-01,3.977074116054448716e-01,-1.283744880829038688e-03,-9.300344216316008827e-02
1.390000000000006253e+01,3.220282397299427224e+00,1.218526979528537613e+00,-8.099364903621352196e-01,3.976432243614034245e-01,-1.353762464180214772e-03,-9.169694879767693874e-02
1.395000000000006324e+01,3.233992030839164755e+00,1.204127455824350656e+00,-8.119678910291467933e-01,3.975755362381944158e-01,-1.370830650806765649e-03,-9.026505857977173974e-02
1.400000000000006395e+01,3.247670056195590238e+00,1.189702567960429391e+00,-8.139670557364496739e-01,3.975069947056540931e-01,-1.377427013757452721e-03,-8.879822331138903513e-02
1.405000000000006466e+01,3.261316863412885070e+00,1.175252855856937728e+00,-8.159332215471134520e-01,3.974381233549661996e-01,-1.401063781528787133e-03,-8.735847431765556004e-02
1.410000000000006537e+01,3.274932874246136105e+00,1.160778847990123985e+00,-8.178670092924696933e-01,3.973680701658897640e-01,-1.397809615571291063e-03,-8.623170554868905824e-02
1.415000000000006608e+01,3.288518474933411539e+00,1.146281092579912952e+00,-8.197753932955298417e-01,3.972981796851112191e-01,-1.408304145958464045e-03,-8.482455148433053205e-02
1.420000000000006679e+01,3.302073999001863047e+00,1.131759991513451524e+00,-8.216521544550359213e-01,3.972277644778132721e-01,-1.411872913715861216e-03,-8.338845070488959399e-02
1.425000000000006750e+01,3.315599848893839408e+00,1.117216053708310008e+00,-8.234966655596510643e-01,3.971571708321274818e-01,-1.403304196853175003e-03,-8.194579697967543930e-02
1.430000000000006821e+01,3.329096450351762826e+00,1.102649781194573464e+00,-8.253087992094817471e-01,3.970870056222848277e-01,-1.383535892147307825e-03,-8.052645408889372303e-02
1.435000000000006892e+01,3.342564253872593039e+00,1.088061652685079927e+00,-8.270890939050530299e-01,3.970178288276774436e-01,-1.331957316326627368e-03,-7.906888391731893562e-02
1.440000000000006963e+01,3.356003723189635579e+00,1.073452116227892938e+00,-8.288367238987383034e-01,3.969512309618611345e-01,-1.296487713014789602e-03,-7.773424356343876240e-02
1.445000000000007034e+01,3.369415389810904493e+00,1.058821569490149717e+00,-8.305544464523240134e-01,3.968864065762103821e-01,-1.243274005635858475e-03,-7.635840644304922598e-02
1.450000000000007105e+01,3.382799719344530942e+00,1.044170399835554486e+00,-8.322413715230062570e-01,3.968242428759286011e-01,-1.187180931668684394e-03,-7.499058986187545628e-02
1.455000000000007176e+01,3.396157221927889047e+00,1.029498971000205376e+00,-8.338977044239522796e-01,3.967648838293451607e-01,-1.121433600557495466e-03,-7.363369906921141128e-02
1.460000000000007248e+01,3.409488410981981854e+00,1.014807635764620963e+00,-8.355237145230146600e-01,3.967088121493173025e-01,-1.003351926188081507e-03,-7.205096902779214996e-02
1.465000000000007319e+01,3.422793813549592556e+00,1.000096722584056019e+00,-8.371144266941448198e-01,3.966586445530079219e-01,-9.037890833211789524e-04,-7.076526254660153725e-02
1.470000000000007390e+01,3.436074118831553115e+00,9.853665259674286858e-01,-8.386764601485130477e-01,3.966134550988418828e-01,-8.005468513902616384e-04,-6.939483948002317382e-02
1.475000000000007461e+01,3.449329888521764698e+00,9.706172835518444009e-01,-8.402079708443298545e-01,3.965734277562723564e-01,-6.749398312535022804e-04,-6.794552008774500107e-02
1.480000000000007532e+01,3.462561718524234777e+00,9.558492476705355845e-01,-8.417072447231707111e-01,3.965396807647096900e-01,-5.504478273478253646e-04,-6.646015439047547879e-02
1.485000000000007603e+01,3.475770268236793914e+00,9.410626486517178479e-01,-8.431735202045306243e-01,3.965121583733423050e-01,-4.020470407137302334e-04,-6.484979252466832600e-02
1.490000000000007674e+01,3.488956207278505861e+00,9.262577257902852024e-01,-8.446040667752091613e-01,3.964920560213066048e-01,-2.862827115575516035e-04,-6.351509935781279870e-02
1.495000000000007745e+01,3.502120286277939254e+00,9.114347065190068209e-01,-8.460050196379964582e-01,3.964777418857287072e-01,-2.008611592831208593e-04,-6.212879973474096790e-02
1.500000000000007816e+01,3.515263111515796624e+00,8.965937953510846325e-01,-8.473752657042483705e-01,3.964676988277645586e-01,-1.140229283498728598e-04,-6.071014545513741395e-02
1.505000000000007887e+01,3.528385256320048846e+00,8.817352656031354208e-01,-8.487141116277499009e-01,3.964619976813470448e-01,-5.452927992472847657e-05,-5.933559138086217516e-02
1.510000000000007958e+01,3.541487307679231478e+00,8.668593945632583342e-01,-8.500225534870285982e-01,3.964592712173508060e-01,1.606005179321296666e-05,-5.814997416359230648e-02
1.515000000000008029e+01,3.554569793647415654e+00,8.519664954087032838e-01,-8.513047821961075012e-01,3.964600742199404504e-01,2.249613256691120695e-05,-5.707745607666197402e-02
1.520000000000008100e+01,3.567633199222479234e+00,8.370568035638796811e-01,-8.525633121028420858e-01,3.964611990265687891e-01,1.605720953427420769e-05,-5.590004249588016033e-02
1.525000000000008171e+01,3.580677867173106321e+00,8.221306404972423820e-01,-8.537958293816185762e-01,3.964620018870455009e-01,5.789718433615524522e-06,-5.471649000702959176e-02
1.530000000000008242e+01,3.593704154845488219e+00,8.071883807341724282e-01,-8.550022007138579072e-01,3.964622913729671794e-01,-3.152375698601598782e-05,-5.358295103938292420e-02
1.535000000000008313e+01,3.606712416627918305e+00,7.922304063859684220e-01,-8.561835326031486115e-01,3.964607151851178846e-01,-2.201841130052318925e-05,-5.299522630535076495e-02
1.540000000000008384e+01,3.619702947359790812e+00,7.772571349325745338e-01,-8.573518779784560229e-01,3.964596142645528398e-01,-3.996718604443570162e-05,-5.210153320599026500e-02
1.545000000000008455e+01,3.632675939252515196e+00,7.622687378965904426e-01,-8.585004815857679716e-01,3.964576159052506377e-01,-4.978280284345920609e-05,-5.099817032241284187e-02
1.550000000000008527e+01,3.645631641560854508e+00,7.472655255498668048e-01,-8.596247126721910936e-01,3.964551267651084676e-01,-4.379575795930240145e-05,-4.983657678865262286e-02
1.555000000000008598e+01,3.658570387371898658e+00,7.322478517725123925e-01,-8.607232871251313533e-01,3.964529369772105127e-01,-2.308962720158897321e-05,-4.864847504711883319e-02
1.560000000000008669e+01,3.671492555970892635e+00,7.172160559119437062e-01,-8.617956238164624638e-01,3.964517824958504466e-01,4.219401162306141655e-05,-4.841954994089894826e-02
1.565000000000008740e+01,3.684398560414366308e+00,7.021704555943962811e-01,-8.628629033913722823e-01,3.964538921964316232e-01,1.024698873957299481e-04,-4.747012336786220199e-02
1.570000000000008811e+01,3.697288568241695383e+00,6.871110093958920917e-01,-8.639092291758305731e-01,3.964590156908013863e-01,1.635173154890927360e-04,-4.626892726605870421e-02
1.575000000000008882e+01,3.710162978306839499e+00,6.720378895038188194e-01,-8.649290533286977389e-01,3.964671915565758376e-01,2.267389026072637347e-04,-4.501827319831235019e-02
1.580000000000008953e+01,3.723022274929763675e+00,6.569513367061932119e-01,-8.659212941894507409e-01,3.964785285017061733e-01,2.803234724869912292e-04,-4.378819000290201657e-02
1.585000000000009024e+01,3.735866963012997921e+00,6.418516000544624012e-01,-8.668864153966950870e-01,3.964925446753305160e-01,3.566958283372781359e-04,-4.399041512037840662e-02
1.590000000000009095e+01,3.748697525605914294e+00,6.267389395174471911e-01,-8.678560338003586949e-01,3.965103794667473869e-01,3.879999839617989579e-04,-4.316601916530211913e-02
1.595000000000009166e+01,3.761514005133267613e+00,6.116131649889446908e-01,-8.688075012006858389e-01,3.965297794659454755e-01,3.967203901094886408e-04,-4.208783182540765805e-02
1.600000000000009237e+01,3.774316713545504687e+00,5.964744621938070646e-01,-8.697352200853356585e-01,3.965496154854509236e-01,3.895131370862236347e-04,-4.098788658220757497e-02
